starttime	seconds	ctime	dtime	ttime	wait
Tue Jun 19 18:00:39 2018	1529402439	0	69	70	69
Tue Jun 19 18:00:38 2018	1529402438	0	70	70	69
Tue Jun 19 18:00:38 2018	1529402438	0	70	70	69
Tue Jun 19 18:00:38 2018	1529402438	0	70	70	69
Tue Jun 19 18:00:39 2018	1529402439	0	70	70	68
Tue Jun 19 18:00:38 2018	1529402438	0	70	70	69
Tue Jun 19 18:00:38 2018	1529402438	4	67	70	66
Tue Jun 19 18:00:38 2018	1529402438	0	70	70	70
Tue Jun 19 18:00:38 2018	1529402438	1	70	70	69
Tue Jun 19 18:00:38 2018	1529402438	1	70	71	70
Tue Jun 19 18:00:39 2018	1529402439	0	71	71	70
Tue Jun 19 18:00:38 2018	1529402438	0	71	71	69
Tue Jun 19 18:00:39 2018	1529402439	0	71	71	69
Tue Jun 19 18:00:38 2018	1529402438	0	71	71	69
Tue Jun 19 18:00:38 2018	1529402438	1	70	71	70
Tue Jun 19 18:00:38 2018	1529402438	1	70	71	64
Tue Jun 19 18:00:38 2018	1529402438	3	69	71	67
Tue Jun 19 18:00:38 2018	1529402438	0	71	71	71
Tue Jun 19 18:00:38 2018	1529402438	3	69	72	67
Tue Jun 19 18:00:38 2018	1529402438	0	71	72	71
Tue Jun 19 18:00:38 2018	1529402438	1	71	72	70
Tue Jun 19 18:00:38 2018	1529402438	0	71	72	71
Tue Jun 19 18:00:39 2018	1529402439	0	72	72	72
Tue Jun 19 18:00:38 2018	1529402438	1	71	72	71
Tue Jun 19 18:00:38 2018	1529402438	0	72	72	71
Tue Jun 19 18:00:38 2018	1529402438	1	71	72	71
Tue Jun 19 18:00:38 2018	1529402438	5	68	72	67
Tue Jun 19 18:00:38 2018	1529402438	0	72	72	71
Tue Jun 19 18:00:39 2018	1529402439	1	72	73	68
Tue Jun 19 18:00:38 2018	1529402438	0	72	73	72
Tue Jun 19 18:00:38 2018	1529402438	2	71	73	70
Tue Jun 19 18:00:38 2018	1529402438	5	68	73	67
Tue Jun 19 18:00:39 2018	1529402439	1	72	73	68
Tue Jun 19 18:00:38 2018	1529402438	5	68	73	67
Tue Jun 19 18:00:38 2018	1529402438	1	72	73	71
Tue Jun 19 18:00:38 2018	1529402438	1	72	73	72
Tue Jun 19 18:00:38 2018	1529402438	3	70	73	69
Tue Jun 19 18:00:39 2018	1529402439	1	73	73	68
Tue Jun 19 18:00:38 2018	1529402438	1	72	73	72
Tue Jun 19 18:00:38 2018	1529402438	0	73	73	71
Tue Jun 19 18:00:38 2018	1529402438	1	73	73	72
Tue Jun 19 18:00:38 2018	1529402438	2	72	73	71
Tue Jun 19 18:00:38 2018	1529402438	0	73	73	73
Tue Jun 19 18:00:38 2018	1529402438	0	73	74	73
Tue Jun 19 18:00:38 2018	1529402438	1	73	74	72
Tue Jun 19 18:00:38 2018	1529402438	2	72	74	70
Tue Jun 19 18:00:39 2018	1529402439	0	74	74	71
Tue Jun 19 18:00:38 2018	1529402438	0	74	74	73
Tue Jun 19 18:00:38 2018	1529402438	0	74	74	72
Tue Jun 19 18:00:38 2018	1529402438	0	74	74	72
Tue Jun 19 18:00:38 2018	1529402438	1	73	74	73
Tue Jun 19 18:00:38 2018	1529402438	2	73	74	70
Tue Jun 19 18:00:38 2018	1529402438	0	74	74	74
Tue Jun 19 18:00:38 2018	1529402438	0	74	74	73
Tue Jun 19 18:00:38 2018	1529402438	5	70	75	68
Tue Jun 19 18:00:39 2018	1529402439	0	74	75	73
Tue Jun 19 18:00:39 2018	1529402439	0	75	75	75
Tue Jun 19 18:00:38 2018	1529402438	1	74	75	74
Tue Jun 19 18:00:39 2018	1529402439	0	75	76	73
Tue Jun 19 18:00:39 2018	1529402439	1	75	76	75
Tue Jun 19 18:00:39 2018	1529402439	0	75	76	57
Tue Jun 19 18:00:39 2018	1529402439	0	76	76	75
Tue Jun 19 18:00:39 2018	1529402439	0	76	76	74
Tue Jun 19 18:00:39 2018	1529402439	0	76	76	76
Tue Jun 19 18:00:39 2018	1529402439	0	76	76	75
Tue Jun 19 18:00:38 2018	1529402438	0	76	76	55
Tue Jun 19 18:00:39 2018	1529402439	0	77	77	69
Tue Jun 19 18:00:39 2018	1529402439	1	76	77	72
Tue Jun 19 18:00:38 2018	1529402438	0	77	77	75
Tue Jun 19 18:00:39 2018	1529402439	0	77	77	75
Tue Jun 19 18:00:39 2018	1529402439	0	77	77	76
Tue Jun 19 18:00:38 2018	1529402438	0	77	77	73
Tue Jun 19 18:00:38 2018	1529402438	3	74	77	74
Tue Jun 19 18:00:38 2018	1529402438	1	76	77	76
Tue Jun 19 18:00:39 2018	1529402439	0	77	77	75
Tue Jun 19 18:00:39 2018	1529402439	0	77	78	77
Tue Jun 19 18:00:38 2018	1529402438	0	78	78	64
Tue Jun 19 18:00:38 2018	1529402438	0	78	78	76
Tue Jun 19 18:00:38 2018	1529402438	1	78	78	77
Tue Jun 19 18:00:38 2018	1529402438	0	78	78	77
Tue Jun 19 18:00:39 2018	1529402439	0	78	78	76
Tue Jun 19 18:00:39 2018	1529402439	0	79	79	77
Tue Jun 19 18:00:39 2018	1529402439	1	78	79	77
Tue Jun 19 18:00:38 2018	1529402438	0	79	79	78
Tue Jun 19 18:00:38 2018	1529402438	1	79	79	77
Tue Jun 19 18:00:39 2018	1529402439	0	79	80	78
Tue Jun 19 18:00:38 2018	1529402438	1	79	80	78
Tue Jun 19 18:00:38 2018	1529402438	0	80	80	80
Tue Jun 19 18:00:39 2018	1529402439	0	80	80	80
Tue Jun 19 18:00:39 2018	1529402439	0	80	80	80
Tue Jun 19 18:00:38 2018	1529402438	0	80	80	79
Tue Jun 19 18:00:39 2018	1529402439	0	80	80	80
Tue Jun 19 18:00:39 2018	1529402439	0	80	80	80
Tue Jun 19 18:00:38 2018	1529402438	0	80	80	77
Tue Jun 19 18:00:39 2018	1529402439	0	80	80	79
Tue Jun 19 18:00:39 2018	1529402439	0	81	81	80
Tue Jun 19 18:00:38 2018	1529402438	0	81	81	78
Tue Jun 19 18:00:38 2018	1529402438	0	80	81	78
Tue Jun 19 18:00:39 2018	1529402439	0	81	81	81
Tue Jun 19 18:00:39 2018	1529402439	0	81	81	81
Tue Jun 19 18:00:38 2018	1529402438	0	81	81	79
Tue Jun 19 18:00:39 2018	1529402439	0	81	81	81
Tue Jun 19 18:00:38 2018	1529402438	0	81	81	80
Tue Jun 19 18:00:39 2018	1529402439	0	81	81	81
Tue Jun 19 18:00:38 2018	1529402438	0	81	81	80
Tue Jun 19 18:00:38 2018	1529402438	0	81	82	80
Tue Jun 19 18:00:38 2018	1529402438	0	81	82	79
Tue Jun 19 18:00:38 2018	1529402438	0	82	82	76
Tue Jun 19 18:00:38 2018	1529402438	1	81	82	79
Tue Jun 19 18:00:38 2018	1529402438	0	82	82	79
Tue Jun 19 18:00:38 2018	1529402438	0	82	82	81
Tue Jun 19 18:00:38 2018	1529402438	0	82	82	79
Tue Jun 19 18:00:38 2018	1529402438	0	82	82	82
Tue Jun 19 18:00:38 2018	1529402438	1	82	83	80
Tue Jun 19 18:00:38 2018	1529402438	1	83	83	63
Tue Jun 19 18:00:38 2018	1529402438	0	83	83	80
Tue Jun 19 18:00:39 2018	1529402439	0	84	84	84
Tue Jun 19 18:00:38 2018	1529402438	0	84	85	80
Tue Jun 19 18:00:39 2018	1529402439	0	85	85	84
Tue Jun 19 18:00:38 2018	1529402438	0	85	85	81
Tue Jun 19 18:00:38 2018	1529402438	0	85	85	81
Tue Jun 19 18:00:38 2018	1529402438	0	85	85	81
Tue Jun 19 18:00:38 2018	1529402438	0	85	85	79
Tue Jun 19 18:00:38 2018	1529402438	0	85	85	84
Tue Jun 19 18:00:38 2018	1529402438	1	85	85	82
Tue Jun 19 18:00:38 2018	1529402438	0	85	85	84
Tue Jun 19 18:00:38 2018	1529402438	0	85	86	85
Tue Jun 19 18:00:38 2018	1529402438	1	85	86	83
Tue Jun 19 18:00:38 2018	1529402438	0	86	86	83
Tue Jun 19 18:00:38 2018	1529402438	1	85	86	83
Tue Jun 19 18:00:39 2018	1529402439	0	86	86	85
Tue Jun 19 18:00:38 2018	1529402438	1	86	87	83
Tue Jun 19 18:00:38 2018	1529402438	3	83	87	81
Tue Jun 19 18:00:38 2018	1529402438	0	87	87	85
Tue Jun 19 18:00:38 2018	1529402438	0	87	87	83
Tue Jun 19 18:00:38 2018	1529402438	3	84	87	84
Tue Jun 19 18:00:38 2018	1529402438	0	87	87	84
Tue Jun 19 18:00:39 2018	1529402439	0	88	88	88
Tue Jun 19 18:00:38 2018	1529402438	0	88	88	85
Tue Jun 19 18:00:38 2018	1529402438	0	88	89	86
Tue Jun 19 18:00:39 2018	1529402439	0	89	89	87
Tue Jun 19 18:00:38 2018	1529402438	0	89	89	86
Tue Jun 19 18:00:38 2018	1529402438	0	89	89	89
Tue Jun 19 18:00:39 2018	1529402439	0	89	89	89
Tue Jun 19 18:00:38 2018	1529402438	0	89	90	86
Tue Jun 19 18:00:38 2018	1529402438	0	90	90	86
Tue Jun 19 18:00:38 2018	1529402438	0	89	90	86
Tue Jun 19 18:00:39 2018	1529402439	0	90	90	90
Tue Jun 19 18:00:38 2018	1529402438	0	90	90	86
Tue Jun 19 18:00:38 2018	1529402438	1	90	90	86
Tue Jun 19 18:00:38 2018	1529402438	0	91	91	86
Tue Jun 19 18:00:38 2018	1529402438	1	90	91	87
Tue Jun 19 18:00:38 2018	1529402438	1	90	91	87
Tue Jun 19 18:00:38 2018	1529402438	1	91	91	87
Tue Jun 19 18:00:38 2018	1529402438	0	91	92	90
Tue Jun 19 18:00:38 2018	1529402438	1	91	92	89
Tue Jun 19 18:00:38 2018	1529402438	1	91	92	87
Tue Jun 19 18:00:38 2018	1529402438	0	92	92	89
Tue Jun 19 18:00:39 2018	1529402439	0	92	92	92
Tue Jun 19 18:00:39 2018	1529402439	0	94	94	93
Tue Jun 19 18:00:38 2018	1529402438	0	94	94	93
Tue Jun 19 18:00:38 2018	1529402438	0	94	94	89
Tue Jun 19 18:00:38 2018	1529402438	0	95	95	89
Tue Jun 19 18:00:39 2018	1529402439	0	96	96	67
Tue Jun 19 18:00:38 2018	1529402438	0	96	96	94
Tue Jun 19 18:00:38 2018	1529402438	1	96	97	94
Tue Jun 19 18:00:38 2018	1529402438	3	94	97	93
Tue Jun 19 18:00:39 2018	1529402439	1	96	97	96
Tue Jun 19 18:00:38 2018	1529402438	3	94	97	94
Tue Jun 19 18:00:39 2018	1529402439	1	96	97	96
Tue Jun 19 18:00:39 2018	1529402439	1	96	97	96
Tue Jun 19 18:00:38 2018	1529402438	3	95	98	95
Tue Jun 19 18:00:38 2018	1529402438	3	95	98	94
Tue Jun 19 18:00:38 2018	1529402438	3	96	99	95
Tue Jun 19 18:00:38 2018	1529402438	2	98	100	97
Tue Jun 19 18:00:38 2018	1529402438	2	98	101	97
Tue Jun 19 18:00:38 2018	1529402438	2	98	101	97
Tue Jun 19 18:00:38 2018	1529402438	2	99	101	97
Tue Jun 19 18:00:38 2018	1529402438	3	99	101	97
Tue Jun 19 18:00:38 2018	1529402438	3	99	101	97
Tue Jun 19 18:00:38 2018	1529402438	2	99	101	95
Tue Jun 19 18:00:38 2018	1529402438	2	99	101	98
Tue Jun 19 18:00:38 2018	1529402438	3	99	101	98
Tue Jun 19 18:00:38 2018	1529402438	2	99	102	99
Tue Jun 19 18:00:38 2018	1529402438	2	100	102	99
Tue Jun 19 18:00:38 2018	1529402438	3	99	102	98
Tue Jun 19 18:00:38 2018	1529402438	3	99	103	98
Tue Jun 19 18:00:39 2018	1529402439	0	103	103	86
Tue Jun 19 18:00:38 2018	1529402438	2	102	104	99
Tue Jun 19 18:00:38 2018	1529402438	2	103	105	102
Tue Jun 19 18:00:38 2018	1529402438	2	103	105	102
Tue Jun 19 18:00:38 2018	1529402438	0	106	106	105
Tue Jun 19 18:00:38 2018	1529402438	0	107	107	105
Tue Jun 19 18:00:38 2018	1529402438	0	111	112	111
Tue Jun 19 18:00:38 2018	1529402438	0	112	112	111
Tue Jun 19 18:00:39 2018	1529402439	1	114	115	96
Tue Jun 19 18:00:38 2018	1529402438	0	116	116	114
Tue Jun 19 18:00:38 2018	1529402438	0	116	117	115
Tue Jun 19 18:00:39 2018	1529402439	1	119	121	118
Tue Jun 19 18:00:38 2018	1529402438	0	121	121	111
Tue Jun 19 18:00:38 2018	1529402438	0	121	121	111
Tue Jun 19 18:00:38 2018	1529402438	0	123	123	113
Tue Jun 19 18:00:38 2018	1529402438	2	122	123	121
Tue Jun 19 18:00:38 2018	1529402438	2	124	125	122
Tue Jun 19 18:00:38 2018	1529402438	2	124	126	123
Tue Jun 19 18:00:38 2018	1529402438	2	125	126	123
Tue Jun 19 18:00:39 2018	1529402439	1	128	129	118
Tue Jun 19 18:00:38 2018	1529402438	2	128	129	123
Tue Jun 19 18:00:38 2018	1529402438	2	128	130	123
Tue Jun 19 18:00:38 2018	1529402438	2	128	130	124
Tue Jun 19 18:00:38 2018	1529402438	2	133	135	124
Tue Jun 19 18:00:38 2018	1529402438	2	134	136	124
Tue Jun 19 18:00:38 2018	1529402438	3	134	137	125
