starttime	seconds	ctime	dtime	ttime	wait
Tue Jun 19 18:21:57 2018	1529403717	0	49	50	47
Tue Jun 19 18:21:56 2018	1529403716	0	49	50	45
Tue Jun 19 18:21:56 2018	1529403716	2	48	50	39
Tue Jun 19 18:21:56 2018	1529403716	0	49	50	48
Tue Jun 19 18:21:56 2018	1529403716	1	49	50	48
Tue Jun 19 18:21:56 2018	1529403716	0	50	50	49
Tue Jun 19 18:21:56 2018	1529403716	0	50	50	49
Tue Jun 19 18:21:57 2018	1529403717	1	49	50	39
Tue Jun 19 18:21:56 2018	1529403716	0	50	50	49
Tue Jun 19 18:21:56 2018	1529403716	0	50	50	49
Tue Jun 19 18:21:56 2018	1529403716	1	49	50	39
Tue Jun 19 18:21:56 2018	1529403716	0	50	50	48
Tue Jun 19 18:21:57 2018	1529403717	0	50	50	50
Tue Jun 19 18:21:57 2018	1529403717	0	50	50	50
Tue Jun 19 18:21:56 2018	1529403716	3	47	50	47
Tue Jun 19 18:21:56 2018	1529403716	3	47	50	47
Tue Jun 19 18:21:56 2018	1529403716	0	50	50	49
Tue Jun 19 18:21:56 2018	1529403716	0	50	50	47
Tue Jun 19 18:21:56 2018	1529403716	0	50	50	45
Tue Jun 19 18:21:57 2018	1529403717	1	50	50	47
Tue Jun 19 18:21:56 2018	1529403716	0	50	50	47
Tue Jun 19 18:21:56 2018	1529403716	1	50	50	49
Tue Jun 19 18:21:56 2018	1529403716	1	50	50	49
Tue Jun 19 18:21:57 2018	1529403717	0	50	50	49
Tue Jun 19 18:21:56 2018	1529403716	0	50	50	48
Tue Jun 19 18:21:56 2018	1529403716	0	50	50	49
Tue Jun 19 18:21:56 2018	1529403716	0	50	50	50
Tue Jun 19 18:21:56 2018	1529403716	0	50	50	48
Tue Jun 19 18:21:56 2018	1529403716	2	48	50	46
Tue Jun 19 18:21:56 2018	1529403716	0	50	50	49
Tue Jun 19 18:21:56 2018	1529403716	0	50	50	47
Tue Jun 19 18:21:56 2018	1529403716	0	50	50	50
Tue Jun 19 18:21:56 2018	1529403716	3	48	50	46
Tue Jun 19 18:21:57 2018	1529403717	0	50	50	48
Tue Jun 19 18:21:56 2018	1529403716	0	50	50	48
Tue Jun 19 18:21:56 2018	1529403716	0	50	50	50
Tue Jun 19 18:21:56 2018	1529403716	0	50	50	46
Tue Jun 19 18:21:56 2018	1529403716	2	48	50	39
Tue Jun 19 18:21:56 2018	1529403716	2	48	50	46
Tue Jun 19 18:21:57 2018	1529403717	0	50	50	43
Tue Jun 19 18:21:56 2018	1529403716	0	50	50	48
Tue Jun 19 18:21:56 2018	1529403716	0	50	50	50
Tue Jun 19 18:21:56 2018	1529403716	0	50	50	50
Tue Jun 19 18:21:56 2018	1529403716	1	49	50	35
Tue Jun 19 18:21:57 2018	1529403717	0	50	50	49
Tue Jun 19 18:21:57 2018	1529403717	1	50	50	47
Tue Jun 19 18:21:56 2018	1529403716	0	50	50	49
Tue Jun 19 18:21:56 2018	1529403716	0	50	50	47
Tue Jun 19 18:21:56 2018	1529403716	2	48	50	46
Tue Jun 19 18:21:56 2018	1529403716	0	50	50	49
Tue Jun 19 18:21:56 2018	1529403716	1	49	50	49
Tue Jun 19 18:21:56 2018	1529403716	0	50	50	48
Tue Jun 19 18:21:56 2018	1529403716	0	50	50	49
Tue Jun 19 18:21:56 2018	1529403716	1	50	50	39
Tue Jun 19 18:21:56 2018	1529403716	0	50	50	48
Tue Jun 19 18:21:57 2018	1529403717	1	50	51	48
Tue Jun 19 18:21:56 2018	1529403716	1	50	51	49
Tue Jun 19 18:21:57 2018	1529403717	0	50	51	42
Tue Jun 19 18:21:56 2018	1529403716	0	50	51	42
Tue Jun 19 18:21:56 2018	1529403716	0	50	51	46
Tue Jun 19 18:21:56 2018	1529403716	0	50	51	47
Tue Jun 19 18:21:56 2018	1529403716	0	50	51	48
Tue Jun 19 18:21:57 2018	1529403717	1	50	51	49
Tue Jun 19 18:21:56 2018	1529403716	0	50	51	44
Tue Jun 19 18:21:56 2018	1529403716	1	50	51	43
Tue Jun 19 18:21:56 2018	1529403716	3	48	51	46
Tue Jun 19 18:21:56 2018	1529403716	0	50	51	42
Tue Jun 19 18:21:56 2018	1529403716	0	50	51	50
Tue Jun 19 18:21:56 2018	1529403716	2	48	51	46
Tue Jun 19 18:21:56 2018	1529403716	3	48	51	46
Tue Jun 19 18:21:56 2018	1529403716	1	49	51	49
Tue Jun 19 18:21:56 2018	1529403716	1	50	51	43
Tue Jun 19 18:21:57 2018	1529403717	0	51	51	45
Tue Jun 19 18:21:56 2018	1529403716	1	50	51	47
Tue Jun 19 18:21:56 2018	1529403716	0	50	51	50
Tue Jun 19 18:21:57 2018	1529403717	0	50	51	50
Tue Jun 19 18:21:56 2018	1529403716	3	48	51	46
Tue Jun 19 18:21:56 2018	1529403716	1	50	51	41
Tue Jun 19 18:21:56 2018	1529403716	0	51	51	50
Tue Jun 19 18:21:56 2018	1529403716	1	50	51	49
Tue Jun 19 18:21:56 2018	1529403716	1	49	51	49
Tue Jun 19 18:21:56 2018	1529403716	1	50	51	41
Tue Jun 19 18:21:57 2018	1529403717	1	50	51	47
Tue Jun 19 18:21:56 2018	1529403716	0	50	51	42
Tue Jun 19 18:21:56 2018	1529403716	0	51	51	48
Tue Jun 19 18:21:57 2018	1529403717	0	51	51	48
Tue Jun 19 18:21:56 2018	1529403716	2	49	51	41
Tue Jun 19 18:21:56 2018	1529403716	0	50	51	46
Tue Jun 19 18:21:56 2018	1529403716	0	51	51	47
Tue Jun 19 18:21:56 2018	1529403716	1	50	51	49
Tue Jun 19 18:21:56 2018	1529403716	0	51	51	50
Tue Jun 19 18:21:57 2018	1529403717	1	50	51	47
Tue Jun 19 18:21:56 2018	1529403716	0	51	51	50
Tue Jun 19 18:21:56 2018	1529403716	1	50	51	46
Tue Jun 19 18:21:56 2018	1529403716	0	51	51	49
Tue Jun 19 18:21:56 2018	1529403716	1	50	51	49
Tue Jun 19 18:21:56 2018	1529403716	1	50	51	41
Tue Jun 19 18:21:56 2018	1529403716	0	51	51	50
Tue Jun 19 18:21:56 2018	1529403716	2	49	51	39
Tue Jun 19 18:21:56 2018	1529403716	0	51	51	50
Tue Jun 19 18:21:56 2018	1529403716	1	50	51	48
Tue Jun 19 18:21:56 2018	1529403716	1	50	51	49
Tue Jun 19 18:21:56 2018	1529403716	0	51	51	43
Tue Jun 19 18:21:56 2018	1529403716	1	51	51	41
Tue Jun 19 18:21:56 2018	1529403716	1	50	51	39
Tue Jun 19 18:21:56 2018	1529403716	3	48	51	48
Tue Jun 19 18:21:56 2018	1529403716	2	50	51	39
Tue Jun 19 18:21:57 2018	1529403717	1	50	51	47
Tue Jun 19 18:21:56 2018	1529403716	2	49	51	35
Tue Jun 19 18:21:56 2018	1529403716	2	50	51	39
Tue Jun 19 18:21:56 2018	1529403716	1	50	51	49
Tue Jun 19 18:21:56 2018	1529403716	1	51	51	43
Tue Jun 19 18:21:57 2018	1529403717	0	51	51	49
Tue Jun 19 18:21:56 2018	1529403716	0	51	51	51
Tue Jun 19 18:21:56 2018	1529403716	1	51	51	46
Tue Jun 19 18:21:56 2018	1529403716	1	50	51	41
Tue Jun 19 18:21:56 2018	1529403716	3	49	51	46
Tue Jun 19 18:21:56 2018	1529403716	1	50	51	50
Tue Jun 19 18:21:56 2018	1529403716	0	51	51	51
Tue Jun 19 18:21:56 2018	1529403716	0	51	51	50
Tue Jun 19 18:21:56 2018	1529403716	0	51	51	49
Tue Jun 19 18:21:57 2018	1529403717	1	51	51	49
Tue Jun 19 18:21:56 2018	1529403716	1	51	51	50
Tue Jun 19 18:21:56 2018	1529403716	1	51	51	44
Tue Jun 19 18:21:56 2018	1529403716	1	51	52	44
Tue Jun 19 18:21:56 2018	1529403716	1	50	52	50
Tue Jun 19 18:21:56 2018	1529403716	0	51	52	43
Tue Jun 19 18:21:56 2018	1529403716	1	50	52	50
Tue Jun 19 18:21:56 2018	1529403716	1	50	52	50
Tue Jun 19 18:21:56 2018	1529403716	3	49	52	49
Tue Jun 19 18:21:57 2018	1529403717	1	51	52	48
Tue Jun 19 18:21:56 2018	1529403716	1	51	52	48
Tue Jun 19 18:21:56 2018	1529403716	1	51	52	51
Tue Jun 19 18:21:56 2018	1529403716	0	51	52	51
Tue Jun 19 18:21:56 2018	1529403716	1	51	52	51
Tue Jun 19 18:21:57 2018	1529403717	0	52	52	48
Tue Jun 19 18:21:56 2018	1529403716	0	52	52	51
Tue Jun 19 18:21:56 2018	1529403716	0	52	52	47
Tue Jun 19 18:21:56 2018	1529403716	0	52	52	50
Tue Jun 19 18:21:56 2018	1529403716	0	52	52	50
Tue Jun 19 18:21:57 2018	1529403717	0	51	52	49
Tue Jun 19 18:21:56 2018	1529403716	0	51	52	43
Tue Jun 19 18:21:57 2018	1529403717	1	51	52	50
Tue Jun 19 18:21:56 2018	1529403716	0	52	52	51
Tue Jun 19 18:21:56 2018	1529403716	1	51	52	50
Tue Jun 19 18:21:56 2018	1529403716	1	51	52	49
Tue Jun 19 18:21:57 2018	1529403717	1	51	52	44
Tue Jun 19 18:21:57 2018	1529403717	1	51	52	44
Tue Jun 19 18:21:57 2018	1529403717	1	51	52	50
Tue Jun 19 18:21:57 2018	1529403717	0	52	52	50
Tue Jun 19 18:21:57 2018	1529403717	1	51	52	44
Tue Jun 19 18:21:56 2018	1529403716	1	51	52	50
Tue Jun 19 18:21:56 2018	1529403716	0	52	52	49
Tue Jun 19 18:21:56 2018	1529403716	0	52	52	51
Tue Jun 19 18:21:56 2018	1529403716	1	51	52	44
Tue Jun 19 18:21:56 2018	1529403716	2	50	52	49
Tue Jun 19 18:21:56 2018	1529403716	1	51	52	51
Tue Jun 19 18:21:56 2018	1529403716	1	51	52	44
Tue Jun 19 18:21:57 2018	1529403717	0	52	52	50
Tue Jun 19 18:21:56 2018	1529403716	0	52	52	52
Tue Jun 19 18:21:57 2018	1529403717	0	52	52	50
Tue Jun 19 18:21:56 2018	1529403716	0	52	52	51
Tue Jun 19 18:21:56 2018	1529403716	1	51	52	51
Tue Jun 19 18:21:56 2018	1529403716	2	50	52	39
Tue Jun 19 18:21:56 2018	1529403716	2	51	52	49
Tue Jun 19 18:21:57 2018	1529403717	1	52	52	49
Tue Jun 19 18:21:56 2018	1529403716	1	51	52	41
Tue Jun 19 18:21:56 2018	1529403716	0	52	52	52
Tue Jun 19 18:21:56 2018	1529403716	1	51	52	51
Tue Jun 19 18:21:56 2018	1529403716	0	52	52	52
Tue Jun 19 18:21:57 2018	1529403717	1	52	52	49
Tue Jun 19 18:21:56 2018	1529403716	0	52	52	50
Tue Jun 19 18:21:56 2018	1529403716	1	52	52	44
Tue Jun 19 18:21:56 2018	1529403716	2	51	52	50
Tue Jun 19 18:21:56 2018	1529403716	1	52	52	43
Tue Jun 19 18:21:56 2018	1529403716	1	52	52	49
Tue Jun 19 18:21:57 2018	1529403717	1	52	52	44
Tue Jun 19 18:21:56 2018	1529403716	1	52	53	41
Tue Jun 19 18:21:57 2018	1529403717	1	52	53	48
Tue Jun 19 18:21:56 2018	1529403716	1	51	53	51
Tue Jun 19 18:21:56 2018	1529403716	0	52	53	49
Tue Jun 19 18:21:56 2018	1529403716	0	52	53	44
Tue Jun 19 18:21:56 2018	1529403716	1	52	53	49
Tue Jun 19 18:21:57 2018	1529403717	0	52	53	44
Tue Jun 19 18:21:57 2018	1529403717	1	52	53	51
Tue Jun 19 18:21:56 2018	1529403716	0	52	53	52
Tue Jun 19 18:21:56 2018	1529403716	1	52	53	50
Tue Jun 19 18:21:57 2018	1529403717	0	53	53	30
Tue Jun 19 18:21:56 2018	1529403716	1	52	53	43
Tue Jun 19 18:21:56 2018	1529403716	1	52	53	50
Tue Jun 19 18:21:57 2018	1529403717	0	53	53	49
Tue Jun 19 18:21:56 2018	1529403716	1	52	53	38
Tue Jun 19 18:21:56 2018	1529403716	2	51	53	50
Tue Jun 19 18:21:56 2018	1529403716	0	52	53	50
Tue Jun 19 18:21:57 2018	1529403717	1	52	53	44
Tue Jun 19 18:21:56 2018	1529403716	1	52	53	51
Tue Jun 19 18:21:56 2018	1529403716	1	52	53	51
Tue Jun 19 18:21:57 2018	1529403717	1	52	53	50
Tue Jun 19 18:21:56 2018	1529403716	0	53	53	50
Tue Jun 19 18:21:57 2018	1529403717	0	53	53	51
Tue Jun 19 18:21:56 2018	1529403716	0	53	53	50
Tue Jun 19 18:21:56 2018	1529403716	1	52	53	36
Tue Jun 19 18:21:57 2018	1529403717	0	53	53	52
Tue Jun 19 18:21:57 2018	1529403717	0	53	53	51
Tue Jun 19 18:21:56 2018	1529403716	0	53	53	50
Tue Jun 19 18:21:56 2018	1529403716	0	53	53	53
Tue Jun 19 18:21:57 2018	1529403717	0	53	53	52
Tue Jun 19 18:21:56 2018	1529403716	1	52	53	42
Tue Jun 19 18:21:57 2018	1529403717	0	53	53	52
Tue Jun 19 18:21:57 2018	1529403717	0	53	53	50
Tue Jun 19 18:21:56 2018	1529403716	0	53	54	52
Tue Jun 19 18:21:56 2018	1529403716	0	53	54	53
Tue Jun 19 18:21:56 2018	1529403716	1	53	54	53
Tue Jun 19 18:21:57 2018	1529403717	1	53	54	50
Tue Jun 19 18:21:56 2018	1529403716	1	53	54	53
Tue Jun 19 18:21:56 2018	1529403716	0	54	54	53
Tue Jun 19 18:21:56 2018	1529403716	1	53	54	50
Tue Jun 19 18:21:56 2018	1529403716	2	52	54	50
Tue Jun 19 18:21:56 2018	1529403716	1	53	54	51
Tue Jun 19 18:21:56 2018	1529403716	1	53	54	39
Tue Jun 19 18:21:56 2018	1529403716	1	53	54	52
Tue Jun 19 18:21:56 2018	1529403716	1	53	54	51
Tue Jun 19 18:21:56 2018	1529403716	0	54	54	52
Tue Jun 19 18:21:57 2018	1529403717	0	54	54	53
Tue Jun 19 18:21:57 2018	1529403717	0	54	54	50
Tue Jun 19 18:21:56 2018	1529403716	0	54	54	53
Tue Jun 19 18:21:56 2018	1529403716	2	52	54	50
Tue Jun 19 18:21:56 2018	1529403716	0	54	54	53
Tue Jun 19 18:21:56 2018	1529403716	1	53	54	53
Tue Jun 19 18:21:56 2018	1529403716	0	54	54	52
Tue Jun 19 18:21:56 2018	1529403716	0	54	54	47
Tue Jun 19 18:21:56 2018	1529403716	1	53	54	53
Tue Jun 19 18:21:56 2018	1529403716	1	53	54	48
Tue Jun 19 18:21:56 2018	1529403716	2	52	54	45
Tue Jun 19 18:21:56 2018	1529403716	1	54	54	51
Tue Jun 19 18:21:56 2018	1529403716	1	53	54	51
Tue Jun 19 18:21:56 2018	1529403716	0	54	54	54
Tue Jun 19 18:21:56 2018	1529403716	0	54	54	53
Tue Jun 19 18:21:56 2018	1529403716	2	53	54	48
Tue Jun 19 18:21:56 2018	1529403716	1	54	54	50
Tue Jun 19 18:21:56 2018	1529403716	0	54	54	52
Tue Jun 19 18:21:56 2018	1529403716	0	54	54	51
Tue Jun 19 18:21:56 2018	1529403716	1	53	55	53
Tue Jun 19 18:21:56 2018	1529403716	1	53	55	52
Tue Jun 19 18:21:56 2018	1529403716	1	53	55	53
Tue Jun 19 18:21:56 2018	1529403716	2	53	55	48
Tue Jun 19 18:21:56 2018	1529403716	0	54	55	54
Tue Jun 19 18:21:56 2018	1529403716	1	54	55	50
Tue Jun 19 18:21:56 2018	1529403716	0	54	55	52
Tue Jun 19 18:21:56 2018	1529403716	0	54	55	54
Tue Jun 19 18:21:56 2018	1529403716	1	54	55	31
Tue Jun 19 18:21:56 2018	1529403716	0	55	55	54
Tue Jun 19 18:21:56 2018	1529403716	0	55	55	52
Tue Jun 19 18:21:56 2018	1529403716	1	54	55	54
Tue Jun 19 18:21:56 2018	1529403716	1	54	55	50
Tue Jun 19 18:21:57 2018	1529403717	1	54	55	44
Tue Jun 19 18:21:56 2018	1529403716	0	55	55	47
Tue Jun 19 18:21:57 2018	1529403717	1	54	55	52
Tue Jun 19 18:21:56 2018	1529403716	1	54	55	53
Tue Jun 19 18:21:57 2018	1529403717	1	54	55	44
Tue Jun 19 18:21:56 2018	1529403716	0	55	55	52
Tue Jun 19 18:21:56 2018	1529403716	0	55	55	54
Tue Jun 19 18:21:56 2018	1529403716	0	55	55	50
Tue Jun 19 18:21:56 2018	1529403716	1	54	55	53
Tue Jun 19 18:21:56 2018	1529403716	1	54	55	53
Tue Jun 19 18:21:56 2018	1529403716	1	54	55	53
Tue Jun 19 18:21:56 2018	1529403716	1	54	55	53
Tue Jun 19 18:21:56 2018	1529403716	1	54	55	53
Tue Jun 19 18:21:56 2018	1529403716	1	54	55	52
Tue Jun 19 18:21:56 2018	1529403716	0	55	55	49
Tue Jun 19 18:21:56 2018	1529403716	1	54	55	54
Tue Jun 19 18:21:56 2018	1529403716	0	55	55	55
Tue Jun 19 18:21:56 2018	1529403716	0	55	55	51
Tue Jun 19 18:21:56 2018	1529403716	0	55	55	51
Tue Jun 19 18:21:56 2018	1529403716	0	55	55	35
Tue Jun 19 18:21:56 2018	1529403716	0	55	55	55
Tue Jun 19 18:21:57 2018	1529403717	1	55	55	48
Tue Jun 19 18:21:56 2018	1529403716	0	55	55	53
Tue Jun 19 18:21:57 2018	1529403717	1	54	56	53
Tue Jun 19 18:21:57 2018	1529403717	0	55	56	51
Tue Jun 19 18:21:56 2018	1529403716	2	54	56	52
Tue Jun 19 18:21:56 2018	1529403716	1	55	56	52
Tue Jun 19 18:21:56 2018	1529403716	0	55	56	55
Tue Jun 19 18:21:56 2018	1529403716	0	56	56	54
Tue Jun 19 18:21:56 2018	1529403716	1	55	56	52
Tue Jun 19 18:21:56 2018	1529403716	1	55	56	52
Tue Jun 19 18:21:56 2018	1529403716	1	55	56	47
Tue Jun 19 18:21:56 2018	1529403716	0	56	56	55
Tue Jun 19 18:21:57 2018	1529403717	1	55	56	43
Tue Jun 19 18:21:56 2018	1529403716	0	56	56	54
Tue Jun 19 18:21:56 2018	1529403716	0	56	56	52
Tue Jun 19 18:21:56 2018	1529403716	0	56	56	48
Tue Jun 19 18:21:56 2018	1529403716	0	56	56	50
Tue Jun 19 18:21:56 2018	1529403716	0	56	56	55
Tue Jun 19 18:21:57 2018	1529403717	0	56	56	53
Tue Jun 19 18:21:56 2018	1529403716	0	56	56	52
Tue Jun 19 18:21:57 2018	1529403717	0	56	56	49
Tue Jun 19 18:21:56 2018	1529403716	1	55	56	55
Tue Jun 19 18:21:56 2018	1529403716	1	56	56	55
Tue Jun 19 18:21:56 2018	1529403716	0	56	56	56
Tue Jun 19 18:21:57 2018	1529403717	0	56	56	56
Tue Jun 19 18:21:56 2018	1529403716	0	56	56	56
Tue Jun 19 18:21:56 2018	1529403716	0	56	56	52
Tue Jun 19 18:21:56 2018	1529403716	0	56	56	55
Tue Jun 19 18:21:56 2018	1529403716	0	56	56	54
Tue Jun 19 18:21:56 2018	1529403716	0	56	57	40
Tue Jun 19 18:21:56 2018	1529403716	0	56	57	56
Tue Jun 19 18:21:56 2018	1529403716	0	56	57	56
Tue Jun 19 18:21:56 2018	1529403716	1	55	57	55
Tue Jun 19 18:21:56 2018	1529403716	1	55	57	53
Tue Jun 19 18:21:56 2018	1529403716	0	56	57	54
Tue Jun 19 18:21:56 2018	1529403716	0	56	57	56
Tue Jun 19 18:21:56 2018	1529403716	0	57	57	55
Tue Jun 19 18:21:56 2018	1529403716	1	56	57	52
Tue Jun 19 18:21:56 2018	1529403716	0	57	57	55
Tue Jun 19 18:21:56 2018	1529403716	0	57	57	55
Tue Jun 19 18:21:56 2018	1529403716	1	56	57	55
Tue Jun 19 18:21:56 2018	1529403716	1	56	57	48
Tue Jun 19 18:21:57 2018	1529403717	0	57	57	50
Tue Jun 19 18:21:56 2018	1529403716	0	57	57	54
Tue Jun 19 18:21:56 2018	1529403716	1	56	57	55
Tue Jun 19 18:21:56 2018	1529403716	0	57	57	56
Tue Jun 19 18:21:56 2018	1529403716	1	56	57	48
Tue Jun 19 18:21:57 2018	1529403717	1	57	57	55
Tue Jun 19 18:21:56 2018	1529403716	1	56	57	53
Tue Jun 19 18:21:56 2018	1529403716	1	56	57	53
Tue Jun 19 18:21:56 2018	1529403716	2	55	57	51
Tue Jun 19 18:21:56 2018	1529403716	0	57	57	55
Tue Jun 19 18:21:56 2018	1529403716	1	56	57	54
Tue Jun 19 18:21:56 2018	1529403716	1	57	57	56
Tue Jun 19 18:21:57 2018	1529403717	0	57	57	56
Tue Jun 19 18:21:56 2018	1529403716	1	56	57	53
Tue Jun 19 18:21:57 2018	1529403717	0	57	57	43
Tue Jun 19 18:21:56 2018	1529403716	1	57	57	56
Tue Jun 19 18:21:56 2018	1529403716	1	57	57	56
Tue Jun 19 18:21:56 2018	1529403716	1	57	58	48
Tue Jun 19 18:21:56 2018	1529403716	0	57	58	55
Tue Jun 19 18:21:56 2018	1529403716	0	57	58	56
Tue Jun 19 18:21:56 2018	1529403716	0	57	58	56
Tue Jun 19 18:21:56 2018	1529403716	1	57	58	53
Tue Jun 19 18:21:56 2018	1529403716	1	56	58	48
Tue Jun 19 18:21:56 2018	1529403716	0	57	58	31
Tue Jun 19 18:21:56 2018	1529403716	0	57	58	46
Tue Jun 19 18:21:56 2018	1529403716	0	58	58	55
Tue Jun 19 18:21:56 2018	1529403716	1	56	58	56
Tue Jun 19 18:21:56 2018	1529403716	1	57	58	53
Tue Jun 19 18:21:56 2018	1529403716	1	57	58	55
Tue Jun 19 18:21:57 2018	1529403717	1	57	58	51
Tue Jun 19 18:21:56 2018	1529403716	1	57	58	56
Tue Jun 19 18:21:57 2018	1529403717	1	57	58	51
Tue Jun 19 18:21:56 2018	1529403716	1	57	58	56
Tue Jun 19 18:21:56 2018	1529403716	0	58	58	58
Tue Jun 19 18:21:57 2018	1529403717	0	58	58	54
Tue Jun 19 18:21:56 2018	1529403716	0	58	58	56
Tue Jun 19 18:21:56 2018	1529403716	1	57	58	56
Tue Jun 19 18:21:56 2018	1529403716	1	57	58	56
Tue Jun 19 18:21:56 2018	1529403716	0	58	58	57
Tue Jun 19 18:21:56 2018	1529403716	1	57	58	55
Tue Jun 19 18:21:56 2018	1529403716	2	57	58	56
Tue Jun 19 18:21:56 2018	1529403716	1	57	58	56
Tue Jun 19 18:21:56 2018	1529403716	1	58	58	57
Tue Jun 19 18:21:56 2018	1529403716	0	58	58	57
Tue Jun 19 18:21:56 2018	1529403716	0	58	58	57
Tue Jun 19 18:21:56 2018	1529403716	1	57	58	47
Tue Jun 19 18:21:56 2018	1529403716	1	58	58	48
Tue Jun 19 18:21:56 2018	1529403716	1	58	58	58
Tue Jun 19 18:21:56 2018	1529403716	1	58	58	56
Tue Jun 19 18:21:56 2018	1529403716	1	58	58	48
Tue Jun 19 18:21:57 2018	1529403717	0	58	59	51
Tue Jun 19 18:21:57 2018	1529403717	1	58	59	55
Tue Jun 19 18:21:56 2018	1529403716	0	59	59	56
Tue Jun 19 18:21:56 2018	1529403716	1	58	59	57
Tue Jun 19 18:21:57 2018	1529403717	1	58	59	56
Tue Jun 19 18:21:56 2018	1529403716	2	57	59	56
Tue Jun 19 18:21:56 2018	1529403716	1	58	59	56
Tue Jun 19 18:21:56 2018	1529403716	1	58	59	58
Tue Jun 19 18:21:56 2018	1529403716	1	58	59	57
Tue Jun 19 18:21:56 2018	1529403716	0	59	59	56
Tue Jun 19 18:21:56 2018	1529403716	0	59	59	59
Tue Jun 19 18:21:56 2018	1529403716	1	58	59	56
Tue Jun 19 18:21:56 2018	1529403716	3	56	59	56
Tue Jun 19 18:21:56 2018	1529403716	1	58	59	56
Tue Jun 19 18:21:57 2018	1529403717	1	58	59	55
Tue Jun 19 18:21:56 2018	1529403716	3	56	59	56
Tue Jun 19 18:21:57 2018	1529403717	0	59	59	53
Tue Jun 19 18:21:57 2018	1529403717	0	59	59	58
Tue Jun 19 18:21:56 2018	1529403716	0	59	59	59
Tue Jun 19 18:21:56 2018	1529403716	3	56	59	56
Tue Jun 19 18:21:56 2018	1529403716	1	58	60	58
Tue Jun 19 18:21:56 2018	1529403716	2	58	60	56
Tue Jun 19 18:21:56 2018	1529403716	0	59	60	56
Tue Jun 19 18:21:56 2018	1529403716	2	58	60	49
Tue Jun 19 18:21:56 2018	1529403716	1	59	60	50
Tue Jun 19 18:21:56 2018	1529403716	0	59	60	58
Tue Jun 19 18:21:56 2018	1529403716	0	59	60	59
Tue Jun 19 18:21:56 2018	1529403716	1	58	60	58
Tue Jun 19 18:21:56 2018	1529403716	1	59	60	59
Tue Jun 19 18:21:56 2018	1529403716	0	60	60	59
Tue Jun 19 18:21:56 2018	1529403716	0	60	60	50
Tue Jun 19 18:21:56 2018	1529403716	1	59	60	58
Tue Jun 19 18:21:56 2018	1529403716	2	58	60	58
Tue Jun 19 18:21:56 2018	1529403716	1	59	60	56
Tue Jun 19 18:21:56 2018	1529403716	2	58	60	49
Tue Jun 19 18:21:56 2018	1529403716	1	59	60	50
Tue Jun 19 18:21:56 2018	1529403716	1	60	60	58
Tue Jun 19 18:21:56 2018	1529403716	1	60	60	59
Tue Jun 19 18:21:56 2018	1529403716	1	60	60	44
Tue Jun 19 18:21:57 2018	1529403717	1	59	60	59
Tue Jun 19 18:21:56 2018	1529403716	0	60	60	58
Tue Jun 19 18:21:56 2018	1529403716	1	59	60	50
Tue Jun 19 18:21:57 2018	1529403717	0	60	60	43
Tue Jun 19 18:21:56 2018	1529403716	1	60	60	56
Tue Jun 19 18:21:56 2018	1529403716	1	59	60	59
Tue Jun 19 18:21:56 2018	1529403716	2	58	61	46
Tue Jun 19 18:21:56 2018	1529403716	2	59	61	59
Tue Jun 19 18:21:56 2018	1529403716	2	59	61	59
Tue Jun 19 18:21:56 2018	1529403716	3	58	61	56
Tue Jun 19 18:21:56 2018	1529403716	0	60	61	48
Tue Jun 19 18:21:56 2018	1529403716	1	60	61	59
Tue Jun 19 18:21:57 2018	1529403717	0	61	61	54
Tue Jun 19 18:21:56 2018	1529403716	1	60	61	49
Tue Jun 19 18:21:56 2018	1529403716	0	61	61	57
Tue Jun 19 18:21:57 2018	1529403717	3	58	61	56
Tue Jun 19 18:21:56 2018	1529403716	1	60	61	50
Tue Jun 19 18:21:56 2018	1529403716	0	61	61	58
Tue Jun 19 18:21:56 2018	1529403716	0	61	61	58
Tue Jun 19 18:21:56 2018	1529403716	1	60	61	59
Tue Jun 19 18:21:56 2018	1529403716	1	61	61	58
Tue Jun 19 18:21:56 2018	1529403716	1	60	61	60
Tue Jun 19 18:21:57 2018	1529403717	3	58	61	56
Tue Jun 19 18:21:56 2018	1529403716	0	61	61	60
Tue Jun 19 18:21:57 2018	1529403717	4	58	62	55
Tue Jun 19 18:21:56 2018	1529403716	0	61	62	59
Tue Jun 19 18:21:57 2018	1529403717	3	59	62	56
Tue Jun 19 18:21:56 2018	1529403716	0	61	62	60
Tue Jun 19 18:21:56 2018	1529403716	1	61	62	60
Tue Jun 19 18:21:56 2018	1529403716	0	62	62	61
Tue Jun 19 18:21:57 2018	1529403717	3	59	62	56
Tue Jun 19 18:21:56 2018	1529403716	1	62	62	60
Tue Jun 19 18:21:56 2018	1529403716	1	61	62	61
Tue Jun 19 18:21:56 2018	1529403716	0	62	62	62
Tue Jun 19 18:21:56 2018	1529403716	1	61	62	61
Tue Jun 19 18:21:56 2018	1529403716	1	61	62	61
Tue Jun 19 18:21:56 2018	1529403716	0	62	63	59
Tue Jun 19 18:21:56 2018	1529403716	1	61	63	61
Tue Jun 19 18:21:56 2018	1529403716	0	62	63	62
Tue Jun 19 18:21:56 2018	1529403716	0	62	63	61
Tue Jun 19 18:21:56 2018	1529403716	3	60	63	60
Tue Jun 19 18:21:56 2018	1529403716	0	62	63	60
Tue Jun 19 18:21:56 2018	1529403716	2	61	63	61
